width,height,mean,std
1284,832,0.5733630359794286,0.20212161198849352
1216,736,0.5640765128634405,0.19156466196482094
1088,728,0.4258564122764491,0.20359896065751953
1016,720,0.4060713228861096,0.2180501878058851
384,127,0.4845314027842108,0.15747258766669858
1680,1328,0.5233082786327381,0.20973200982340617
1430,763,0.39210503833277716,0.2195289309233004
984,576,0.38318824918743466,0.18052542971223445
1697,1519,0.5167416733834788,0.29032106659782614
2088,1728,0.46244772602616313,0.20392785119398626
920,608,0.5215946375689863,0.16785074881039808
1560,1272,0.4001058830644013,0.21329686136321518
1240,1008,0.5513664623555516,0.21868801337735472
1400,890,0.46309477543826527,0.23937284871142736
1128,736,0.34554728170176474,0.18952751380652544
1206,878,0.3984373656306436,0.24439501960442753
1870,1287,0.5115903406183369,0.23304544136656358
992,776,0.5220573207043043,0.19443337242134537
1376,936,0.5040818615758766,0.23817290497342222
1344,920,0.5487070412404093,0.23574708663033575
848,496,0.48332819604561233,0.22414767732994625
1468,1083,0.4864270293925988,0.2623032642095842
752,392,0.3863154437306838,0.1735095538279945
1144,808,0.3120378002166731,0.16873309462345784
1328,712,0.47226543318017616,0.1703179968735482
1208,896,0.26344295427194053,0.11384577443812029
1032,600,0.42604604296498955,0.20805715547079687
1176,856,0.4021364036268711,0.1941956954593914
1128,944,0.6265923454518241,0.18437747146212075
508,206,0.439517650956109,0.16938483167216908
1024,824,0.43371681955549213,0.20802349839721765
1424,1184,0.5581451184330397,0.20008363647351515
1048,576,0.4000310075525121,0.20821196309346154
1224,784,0.3193233911211545,0.1779510606442029
2080,2032,0.5148765537597534,0.1928066426927712
920,680,0.6311896030790831,0.1613859913273365
832,512,0.5168489712216017,0.197279154037129
1298,763,0.4488382305325969,0.20926607970504219
1198,990,0.5166809341905086,0.18961914574931166
896,624,0.41415540074202756,0.19872363691152178
1604,1044,0.46596518151694627,0.28631445509611564
1280,863,0.47566712533796834,0.24376960342545992
1640,936,0.539339906068744,0.21355681470634372
1880,1592,0.4840950423791882,0.19031834575179313
1102,755,0.47024741642669726,0.2514566149112814
1248,1056,0.6133491453229503,0.18647996062039274
888,664,0.37822614650440667,0.1701268039961694
1136,664,0.4862995426195252,0.19950595040992455
936,720,0.5073946113345623,0.1926647060973931
1262,849,0.6132460319316512,0.20760602774358033
1224,712,0.4135594545889148,0.1952486464018064
1336,888,0.3836412165071023,0.174610437875811
1000,712,0.3983040482485129,0.1799192178267619
1168,840,0.3374954233976695,0.1621315027118638
1896,1752,0.4422008385362888,0.20365230366082185
1230,936,0.4186302304953668,0.236346786587994
990,528,0.4463453234063752,0.22464643862106565
832,672,0.42663925445979667,0.1875926850073054
1424,1056,0.2987647824494115,0.16478181233854933
479,211,0.5586566661215139,0.14825551966127862
1128,792,0.362688871576283,0.1591986003294756
738,543,0.4896838223428636,0.13691465455413937
1428,884,0.5079556940334468,0.2614193493604179
1016,672,0.3756660013086599,0.19885225293429104
1072,664,0.3000456335879074,0.18348256147349873
1372,897,0.45569762544291453,0.22901665364321136
960,536,0.481047969405424,0.20194595167817087
904,704,0.4240004688017604,0.18026312052708987
1200,952,0.5536996725160653,0.18241956560744793
1136,768,0.5050717602181718,0.1784388808707846
1562,1284,0.493417958006534,0.2327911397056711
1272,1145,0.46657563890679427,0.20494152778555086
976,624,0.5397599708231338,0.17721566603928698
1416,1037,0.44573160674410917,0.23967330354406693
872,584,0.38470179481871924,0.18356612791721139
904,576,0.44684672756762495,0.23094568459867118
1408,968,0.2955581562311251,0.14677809711661974
1236,709,0.5111357550537983,0.23758474096792043
936,728,0.4120262174560818,0.21021853617981656
1016,816,0.48083428977195297,0.2253586439067427
872,656,0.4794928721936302,0.21351968384661174
1552,1224,0.565397288050723,0.18946720779736545
1282,747,0.5109243761828591,0.22141794822668953
1072,744,0.3523906794301736,0.157032666683816
936,616,0.37330569076892606,0.18744093422360336
1352,890,0.5584807604312918,0.21523505819446676
896,680,0.5049093626421157,0.23549959258357478
1582,1404,0.37718899727402194,0.2572256181279091
1392,1240,0.5468707173729708,0.25770056132691477
1074,708,0.5141633087495222,0.2160156635150766
1312,800,0.5034875545492589,0.28585184905140104
1264,856,0.532261181637567,0.2265882655845248
1026,573,0.3489322043926655,0.1781300590977524
888,536,0.32507175470026656,0.15995382125464863
2273,1505,0.43200155745495217,0.30653066222465064
1504,936,0.39780228256741873,0.19567107615608856
1696,1272,0.5243337296871404,0.2056984567967864
1312,864,0.46075311949248987,0.2434669895109846
1360,816,0.3390243430128684,0.17062123507290225
1040,528,0.4738698352301292,0.23167240046271662
1096,784,0.47087662163405525,0.21704082548541836
1328,1120,0.4356602170235564,0.2139988007839657
1312,840,0.5177585378663658,0.28175159420900575
1024,592,0.4208250335871257,0.22786077389511478
1456,1288,0.47463101043092837,0.19983846595880142
1056,619,0.46757599635046637,0.13457155167603158
928,672,0.3445243390100294,0.17930456582471463
452,180,0.5819035224709352,0.2028278442855788
1240,1256,0.5006611679498183,0.2583693576398532
856,568,0.4488448903979123,0.1891654725853967
832,584,0.3308408522128557,0.16535724811525895
1104,792,0.3973400619580285,0.1895530929383415
1008,608,0.5054240930655884,0.19175813328081814
1508,1241,0.480080410023056,0.2539140427623059
1120,736,0.449936774981732,0.1932808900303782
1640,920,0.4619504605659866,0.189973255897656
1184,1040,0.4407699855539928,0.21915664602801133
507,244,0.5485196005520906,0.1775912710712338
1534,1264,0.494275652432511,0.22607657370999887
1040,760,0.3917016154639994,0.18269699062729644
1248,976,0.5083440125866447,0.21549459157421383
832,592,0.4594316168190249,0.19002510714987275
1328,872,0.5158985679631639,0.2906550314756037
1106,650,0.406106158919264,0.23422163046729244
928,520,0.3158375266552243,0.1631853709637853
1400,1112,0.35867967726658984,0.19242442198540055
976,632,0.40214926160337544,0.15328309092680023
1144,720,0.42286599021893145,0.19537492749605193
1504,1104,0.5257786968954249,0.21157507315595472
944,656,0.3537111543925136,0.17707587692064752
1144,688,0.5132943813197746,0.21841613501898194
1288,888,0.40207027679853763,0.23151629926264508
1192,976,0.48704656930161233,0.214694500182469
1640,936,0.4461557417421835,0.19801421796063984
1736,1265,0.4817311374377623,0.2686588433189404
1310,786,0.374268444980696,0.26819305461296034
1106,774,0.43973613322606375,0.23676003087674607
1032,576,0.372832394424178,0.1800206381979348
904,672,0.30829234164167146,0.14320394640163867
1232,744,0.3500871456842755,0.16936571004113068
832,632,0.5624226834416823,0.18820376779353684
1072,696,0.4044161639823194,0.20619176536780284
1144,1072,0.3981289306245407,0.20589586529197787
928,568,0.4149329834228492,0.22622540809336936
1144,672,0.32999880021938843,0.17383017259552438
960,624,0.47828263129503934,0.21428829720039533
1136,704,0.5182845079052747,0.1936568394849154
896,584,0.37083785247831996,0.17461431141773098
791,524,0.5584902636323057,0.24320400849047402
944,560,0.4682912275079521,0.17988919129239017
1744,1200,0.5509465337740602,0.2150189934036716
824,712,0.5155146363661642,0.20690122480764075
1953,1692,0.598661669095814,0.26740449449794845
888,536,0.3898990243535896,0.1665393636980221
1023,719,0.3118198476679183,0.15366463819031348
896,544,0.3380198276461319,0.18833034326646383
816,616,0.5204106999305961,0.21403323800689167
1260,948,0.49202039184168733,0.22514635503594532
904,568,0.48858445113680526,0.18701381621002391
448,173,0.5634257966192258,0.1316243572201751
1800,1261,0.456282149761834,0.22616860309048278
976,720,0.42450624910711093,0.19703616599628576
1256,767,0.3327107889136771,0.22340841905321418
1384,959,0.5363381794218047,0.2534821485359648
812,678,0.48408861866382197,0.18624914849463003
928,576,0.4951290286229434,0.19949903260114432
1400,1032,0.4491875719279958,0.21485451242903322
1562,1051,0.3573148932928589,0.1840099423908542
1344,888,0.5195620679765902,0.3098636119849107
1272,1032,0.5223363647053088,0.22043483020672316
1230,840,0.41593621567868344,0.25986659829118613
1460,1067,0.4388581051298181,0.20887037017751212
1232,952,0.3332010411116319,0.17255662864792465
1328,1024,0.4819513924263229,0.22645771623657926
1512,1032,0.49830034296233583,0.19345043589842367
1000,640,0.32611971813725493,0.1643342230696701
1126,851,0.464310687195943,0.20123678269684447
1352,948,0.3297304386638683,0.20082025176114424
1238,635,0.44504162984568496,0.27242510176449347
1328,856,0.37636323537691174,0.20731090522877843
896,560,0.4296653426995799,0.1796818841453739
1760,1168,0.6045209523722309,0.20874404628020274
976,736,0.5716983444527133,0.14435428764687097
2080,1680,0.5896479038730874,0.15464338411235282
904,712,0.3760512322409326,0.1660086517060037
1472,1216,0.553305055217167,0.19856164899734977
1136,872,0.6477315406877316,0.15674823188627707
1072,752,0.4640291774855385,0.2088459251775166
1072,680,0.5010443511249978,0.22705541795506498
1088,824,0.324632750998029,0.17284082944232407
1232,952,0.4208910870497931,0.1862746311404871
888,504,0.40299233932812356,0.21606334105090777
864,640,0.4300169781454248,0.19490839805146512
968,544,0.421557933455346,0.19758624540637745
976,656,0.40828233657517377,0.17813435377767392
1080,768,0.45685994613894915,0.2010070475491205
1072,648,0.4656927271323122,0.20304943286911875
1244,658,0.3651710366023675,0.23433166916229423
1008,670,0.33218665658634927,0.14205307385256144
2052,1361,0.44235750393529877,0.2116472034033413
445,199,0.5099516086712479,0.15821259264587917
1008,704,0.4351204236429419,0.19916358917026217
1118,708,0.33521733051689706,0.1832330976806033
863,574,0.38300556748714826,0.14423331270452097
1072,658,0.37488912602195523,0.2519306323217287
1376,968,0.38827178736908935,0.17578264428505175
1032,600,0.4908788443025788,0.221162987606889
1112,704,0.2996420260182228,0.12151206577626195
1400,1088,0.5406700547866206,0.22907180952333597
1120,680,0.4739489773850717,0.18703748470518705
1664,1000,0.46752335501508313,0.2958556259842128
888,608,0.44749591648537096,0.22693413968931334
1640,1328,0.49702325442372103,0.2593475424545882
928,670,0.5761167854944343,0.15932804854117574
1264,904,0.5008644737160015,0.21211840793519288
1450,947,0.4588223013780394,0.25986853752811334
928,640,0.38525525323275855,0.18310690143456343
703,511,0.6394093341461762,0.20540406419931387
1040,848,0.40825252034776166,0.19187939044442914
1704,1156,0.5078889560194011,0.24227114984722106
926,606,0.5402236196177108,0.1946897742886618
1008,696,0.47994564444551774,0.19459226725616316
1472,1192,0.5560210408298859,0.24963224103528098
952,568,0.41781671865100645,0.22219842217360525
806,554,0.5533519924976914,0.13585697345381056
796,469,0.5417205808296468,0.1425641163584467
1168,808,0.5560950643311715,0.2164553502292912
1256,776,0.5555522455222814,0.305159791343444
1040,576,0.2998174071979219,0.13237130802900593
1580,1493,0.4858526785959197,0.25501287634464387
984,592,0.47592514277189674,0.20727301478587531
1136,680,0.39999850748087135,0.23903379876347816
1032,592,0.5515484811932314,0.21236475596048937
759,618,0.33706292934560017,0.13448528041310462
1072,744,0.42961703087188974,0.18411740265439883
968,696,0.5700034353771906,0.1980284446582941
1256,720,0.4462566825208499,0.20870702626325285
1216,944,0.47532752960963626,0.17388271791672796
944,616,0.5108838999775563,0.18524989181182258
1296,844,0.3429371187507242,0.23996428844007972
1446,1029,0.5385935761382209,0.21754056757031298
1000,896,0.48968694415266106,0.19836624655222737
1232,816,0.4621693095687471,0.20638885379105337
2022,1577,0.6277884238475556,0.1770820268697912
968,632,0.42815778144608607,0.23656256220784785
1256,1072,0.37171575268095647,0.19322963936315476
1024,744,0.38541963156230236,0.20056755888586472
1128,648,0.530763811631824,0.2127878291758616
1144,792,0.4803567910352671,0.1703124827811174
1356,805,0.5012786610091002,0.2594754203501598
1160,872,0.50724916801583,0.1848545978197886
827,463,0.598497036376218,0.19157900339816222
1120,680,0.5129957777228539,0.23972577670847228
1200,816,0.4099582932846342,0.22954905625015584
1190,901,0.43975583051657674,0.22048788866372865
1264,928,0.559918192779076,0.23038382279435404
1360,1024,0.5279964164549091,0.2232828333276417
1072,736,0.43286159714534733,0.2023862222483127
1120,704,0.48062708890374345,0.2018909374795272
1104,656,0.5301889752233518,0.21802661349848082
1096,832,0.32563274704533685,0.1644446449707861
1538,1137,0.4818182399207322,0.263216013101226
1112,744,0.47074211124459053,0.19312152864422188
1192,760,0.27177741963970337,0.12427428266447856
1424,976,0.5583616709600582,0.24833968799465345
788,496,0.5458817348783297,0.18645212629366792
1318,936,0.4824057544110209,0.2609127323127929
1000,744,0.4687876502213788,0.1819200348385358
976,624,0.5280991920727937,0.21122099136664932
1000,704,0.4862024621212121,0.20552516966265158
1448,976,0.47030657011921706,0.23223009834037633
968,576,0.5039530850505949,0.22539467964511606
1200,808,0.5315334724648936,0.2123294713917719
1080,800,0.39570546477850393,0.1774118533213486
712,464,0.45299430795177414,0.1752633443342048
1528,1176,0.5111304425784274,0.2328935560319005
1016,696,0.428423475463133,0.18153716447719667
2094,1551,0.619902759456141,0.277699728891765
1416,1016,0.4680038406216172,0.2282874130013921
1168,704,0.29131356085787363,0.17476639898155838
850,534,0.5365520089507493,0.19834618250301195
920,608,0.5370414577444249,0.1800137857504064
1024,696,0.4274340660743463,0.18021863123489912
1198,874,0.44949789560426345,0.26485738547022736
1184,656,0.368954463789471,0.1904659590102655
1280,963,0.47240172535784847,0.21994206491247498
1440,1168,0.5330370822701226,0.2852823881874003
1216,672,0.46066737001818275,0.2841517803456732
1338,851,0.4641679021468682,0.24701619633818478
904,584,0.46434801811984333,0.18200269398195554
742,473,0.5783698392995555,0.12380766961885875
960,688,0.492540760611415,0.19491957076380126
1120,648,0.5074596096154508,0.23298880202248015
1016,680,0.42556454853826653,0.19158120906425385
1298,921,0.47757375391346435,0.2584138638423712
801,493,0.6172095960668025,0.14543473908445773
1136,680,0.44140319135110556,0.22332900801570682
1264,688,0.45438156486836717,0.24294534564479597
1170,889,0.5750252485407652,0.19611019327464005
1294,1052,0.5257631786090475,0.25606747416234166
1176,784,0.42616222509411916,0.19024901558419707
1248,904,0.5725609248265907,0.19061142959750946
1280,896,0.4910122535342262,0.21033106669681903
1144,790,0.4431827424251103,0.23356382770324835
1248,896,0.2919949405042466,0.12208220866863596
1329,810,0.6172113508335644,0.21124132197975995
1662,1585,0.44431445196299096,0.24999585346549738
1240,776,0.35440903414907693,0.19408994534878793
1232,984,0.4419390571269157,0.20776789990642927
1096,976,0.5210417157918571,0.20425088612414352
942,537,0.47902541359488576,0.19687717674905966
1072,552,0.44909562110589407,0.27226693384167194
1296,872,0.3218049080403483,0.1981440065828518
819,519,0.5607905873348468,0.19597356845167832
1288,768,0.41023663711408476,0.22982319960018463
1450,913,0.4646938911833951,0.24765481693533442
1064,680,0.5812878975119459,0.18124496514685376
1080,808,0.4865893848371763,0.2008255973769212
668,375,0.5218288442722397,0.2199034557801741
1128,808,0.5344800887316518,0.20353402717271082
1192,760,0.4833287447794376,0.2183657743236332
1024,632,0.48245627525634444,0.26358912492538344
1512,1178,0.54525607891399,0.21445454290743154
998,747,0.43105999383600635,0.20825303959860753
1272,752,0.41080738288557755,0.2343040046280839
1284,1076,0.5486677894472476,0.21489254720132428
795,612,0.5443170865583871,0.15502614828164135
1040,615,0.34993998087039696,0.22890577709754162
1240,932,0.43681242585640095,0.20666103049034085
699,454,0.5292423448742716,0.236571517211901
2309,1915,0.431842250192936,0.2465601218763877
1208,856,0.4773586874868782,0.19539934275608017
1080,728,0.4532711710040141,0.20042842995688048
1064,792,0.6385849781167119,0.18550346896802297
1272,808,0.5781113821704035,0.19485597619651837
766,470,0.451871976611321,0.17235201208589535
808,488,0.40548621189264533,0.1872245646953788
998,740,0.37988969459852406,0.19943338265324478
1870,1282,0.4492940918014196,0.2582247696619044
1488,893,0.40189776930652105,0.22114385304803982
1272,920,0.5461414450932137,0.2282171091238903
1008,584,0.5498027264558791,0.1688163355704646
974,766,0.3522964822023404,0.19749582343103864
1534,1064,0.46362856197169033,0.25281047499869513
831,603,0.5803039105534908,0.17205708812025186
992,576,0.5080610982632301,0.21675569020650892
1132,766,0.40833927598108416,0.21411698366422915
1088,800,0.47003140769175317,0.18756166195852697
667,322,0.49092959913904943,0.13195982825094887
1056,760,0.5755443903039683,0.20497005955909947
1200,928,0.5278638297272932,0.21875987037447836
1176,856,0.26311875996504525,0.13898927661071053
666,441,0.5354581338708322,0.16982973069658808
1016,680,0.4768056085333625,0.20394638473154506
1096,712,0.4387927549638736,0.1787930385966082
1360,1000,0.5863241205305652,0.20657145352362025
958,744,0.6096430207883544,0.22168807282034853
1320,976,0.6209922604784589,0.1875982379664812
1016,584,0.3837323545802745,0.18239539888929898
1136,576,0.47959347263455476,0.2633883759107512
1456,808,0.49980142952078016,0.2568497600840058
1140,786,0.48863364818272287,0.25002780971723676
1096,624,0.5744729623788504,0.19730896922274765
1411,915,0.4536762330962057,0.2431732574650505
1304,832,0.5320798120008975,0.21965311076735786
1304,984,0.5074154259564069,0.2360903609337673
1304,832,0.4410306689187001,0.25687492393993494
1176,813,0.41708861486373955,0.2530312250979748
1160,800,0.46621401284651803,0.1897213556327563
1096,760,0.5699309055162597,0.19239670624722435
1280,968,0.5265294953208558,0.24845959470353676
1592,1106,0.4531033063947544,0.2557368234821176
1152,672,0.503273292824074,0.18638481309919747
1008,600,0.4866875518726008,0.20188548057165606
1534,1203,0.4797737082675287,0.23268263177557083
1024,672,0.4458292757207049,0.19248666631337752
1184,688,0.48919913522448555,0.20378720467332073
1128,768,0.5152831510670165,0.2314561536775912
848,704,0.3217197510972655,0.15017258972388337
952,744,0.5892923749196073,0.14532452755963834
1526,1001,0.5871800750838605,0.21463048978681679
1478,1261,0.41586607989520824,0.25056490029711237
944,631,0.5095675730336726,0.19928001023447747
1404,1006,0.3644891946572059,0.23295092318817434
1016,664,0.31236829555368306,0.12215448080011411
1008,736,0.4520513587379398,0.1964402558803391
1488,1144,0.5104160469643154,0.2163187747990565
1164,844,0.47472608145552964,0.25990760239609745
1120,704,0.5545527109991721,0.1999655973316802
1080,584,0.4468001400204933,0.17961514404395054
1306,844,0.41304838469357835,0.19186648748121493
1450,809,0.4180790648811419,0.2525709214417931
764,515,0.5865833136487452,0.19457413809796711
1530,1140,0.45679393215834657,0.21761515289122152
1000,704,0.43884950980392173,0.17351638884717596
1096,776,0.6008060763435484,0.19766844545734832
1192,792,0.41802314665273593,0.2024729358977671
2126,1226,0.5711977758926797,0.2642681590722968
2334,1956,0.4412475772504446,0.20134449286138645
1016,800,0.5945516201559363,0.16951812933432076
1384,852,0.40814214502322427,0.25648187057678307
1000,672,0.5860880835667599,0.15813450812227323
1426,951,0.3480650085929608,0.21142196407304803
1342,951,0.3952604200610919,0.27769579897805546
1276,801,0.4603340076241595,0.2774600890623796
1398,1121,0.4111777285166315,0.23438352164317186
1168,792,0.312712235163887,0.14918019254166898
1312,816,0.42168010324945365,0.19048714297175445
1248,880,0.3678234122903242,0.22474269283235063
1221,793,0.6068856132501265,0.21039993737516527
1218,789,0.4308608894368465,0.2571571070221844
1152,632,0.4621988575449521,0.28535757571353676
1072,648,0.3926660045813057,0.2134257251720688
1120,808,0.5447874025847962,0.2001127655868008
1246,998,0.5342899060955133,0.24545454819348092
1406,879,0.4638056002091971,0.2355676601037683
966,619,0.47600785344692054,0.15811228288625412
1584,1024,0.4683722203073936,0.2649101036846445
1040,752,0.5695177716135552,0.19641594174666044
1416,1072,0.5754338792288145,0.2512300239176527
1322,1018,0.4913440133892041,0.2421555701446255
1256,1016,0.5382053590657387,0.29318044992801373
1152,744,0.43342819169185015,0.20216573026390147
650,378,0.4801484992857542,0.1631647152353376
1008,552,0.39627137489456327,0.18723013088122317
1088,648,0.4553624540774915,0.1865131450063096
1112,720,0.39887849034497874,0.20137883913030216
1412,1029,0.4762078769184729,0.2367109049231953
1072,504,0.4164727323350569,0.24557945826205746
992,608,0.42122313258389094,0.2078539745545353
1104,736,0.48594308883761467,0.1974843510140579
928,688,0.5434004109863674,0.21640297463853558
1320,768,0.4975444665713509,0.2329284436103166
777,531,0.45246132045733234,0.1358007797402407
1520,1080,0.54083982389252,0.2532426981457959
1084,717,0.4225271671865131,0.2169255191773005
1255,883,0.5721567866610083,0.21208108277558022
1690,1187,0.5212892091129557,0.22541306571551206
1096,896,0.4965522905101822,0.19225894453387976
1384,1102,0.5049827027734191,0.16087307340074805
1656,1120,0.4885991501069029,0.27370815261798975
1318,820,0.3918748389840411,0.20201769087440313
1176,784,0.46523149651016865,0.24832643583091607
1160,1032,0.5118448295517081,0.2063999144333405
1016,648,0.5416740765519777,0.21837366330653651
649,334,0.47437790059326645,0.1662462418667155
1096,808,0.2871626868569209,0.1494552329765582
960,544,0.4436213685841983,0.19142120197718293
1448,1064,0.4892857855558625,0.219413340578319
1348,995,0.5979480430020002,0.21157815075549058
659,363,0.6040529449551383,0.18494743143830394
1310,797,0.5587015858188458,0.23659154170453425
1224,888,0.4768266139553623,0.23941215969264545
1072,648,0.5062935820172921,0.19914037763595005
1424,968,0.5091672561400827,0.28180052657200677
1224,632,0.5014684590639433,0.25458503251096104
1224,904,0.43609828489496305,0.18452701376770445
1008,680,0.46480529466688647,0.24561373703271278
1016,752,0.5710890715182034,0.16792826027051122
1088,848,0.44185356327256203,0.19992069850703698
1384,864,0.47594572437463534,0.2642928301471712
1449,1140,0.6291184126841685,0.24269619804393863
1260,863,0.41970598152998795,0.23760208336245642
1092,736,0.6493551050576307,0.2337266481978356
1320,808,0.3619613652541724,0.20314914047968852
1248,736,0.4339630792046474,0.18976782832532238
1160,816,0.4421739690636228,0.19989302135751832
896,616,0.4319449868015387,0.20734303439440516
1176,952,0.31522990148440316,0.15257438263697937
944,776,0.5492471094020345,0.19998553920398215
1312,976,0.41060588938444226,0.21733665572343538
1350,1045,0.4727738200720654,0.20913204936499838
960,816,0.49105003684480336,0.21716789817447488
1544,1392,0.5702179224602116,0.2351511855452418
1184,824,0.4864364507282838,0.20005678667532686
1328,768,0.4832235152312683,0.23839026306546035
1392,778,0.4391858447571919,0.235572187864004
1208,824,0.5729581125512638,0.22961435815796705
1016,632,0.3751025537295552,0.19676200655357384
896,578,0.6136378113096448,0.1960525717874835
1736,1216,0.5758782741662035,0.21833764143972162
904,552,0.6255987487017376,0.19729516258302993
1352,936,0.541887875301337,0.25569323492927465
1080,728,0.3973402124382516,0.14446758538443022
1320,936,0.5462596204630517,0.23959520146035973
1244,755,0.39448083536985823,0.22163965422949522
1256,880,0.5045016399003146,0.21109181114870346
1600,1164,0.47592363216764355,0.25737722399394797
1072,576,0.4594509770896335,0.24536745386346462
1021,701,0.4550798590019097,0.18225270678748107
992,520,0.4568055682260498,0.21429528832427847
816,584,0.40534283112922853,0.1729121620987162
1296,896,0.5772060647175536,0.21587469666659484
1334,785,0.5171888390761531,0.17967040135950813
703,457,0.47228148540652365,0.12611101095945057
1248,904,0.30240823631188357,0.1466477839896344
1172,732,0.5059322236886324,0.20120000093149382
1152,792,0.4589280476675799,0.22129047502550814
848,560,0.4210902733735002,0.17481271764126552
1016,600,0.4620698883227832,0.2493830301185165
864,528,0.4893403070052378,0.20324441921739606
1120,784,0.42269146944492075,0.22689236416941352
880,584,0.45211102513857354,0.19485086582169653
904,464,0.4320728398164269,0.240974962409939
726,436,0.5438291812795075,0.11823470275087776
1344,600,0.25980055633364457,0.17023184017925205
928,576,0.4920731825416947,0.18913239688231703
1240,728,0.5723140130742126,0.17046274066281814
1200,752,0.3884773327770823,0.2860786663937698
984,712,0.4848099387512381,0.21396469885734867
1024,624,0.30259686331463675,0.18272147952469017
1232,768,0.43628105420672053,0.23209448697815518
1352,817,0.3558734417698623,0.17456447644889708
1024,696,0.3375302520882634,0.1611829394704676
1376,656,0.5061484478398564,0.20289790736873356
736,480,0.5311609521526002,0.1972060607843593
1268,959,0.47874475309937925,0.2476720792199566
1168,840,0.5583585546090581,0.23637706967554828
930,655,0.5159450214297324,0.2114289756702488
776,488,0.34808821872504286,0.16051464093398182
984,664,0.5406792821693278,0.19887864415423767
1056,755,0.42389264676370253,0.23213029379206712
1664,1176,0.5676026440223526,0.2568178079476865
1272,816,0.4631048071435998,0.2718842978002292
1112,744,0.434721710297796,0.26464555608381923
944,624,0.5881147689410404,0.17830947583914433
1312,824,0.5622773775032154,0.21960919783124866
1456,1160,0.5187003488398009,0.26715139262739146
1448,1056,0.6249648489690537,0.2564577721103666
1232,1000,0.4818816558441562,0.22170051763466614
880,552,0.4397894707949054,0.1832980164597331
1084,618,0.5046173638492524,0.21077640108303553
1160,832,0.5330699138906227,0.24371690969378654
808,597,0.6024471756959908,0.12927941305994936
1136,888,0.32886625362935445,0.17333226697782161
1712,1136,0.5601235297989147,0.281716333558147
1896,1360,0.5145886714700776,0.18145807184974222
1064,688,0.4828080000359997,0.26094128147464707
1440,1224,0.5011982081322001,0.2656245501999207
2048,1656,0.5313155597478278,0.29843975746576246
968,576,0.5191638983417061,0.24131915272289378
1392,936,0.4595177481175199,0.20743890105092638
1712,1488,0.7085758759588655,0.20467347230677177
1088,560,0.4710420142321636,0.28727025576295734
1800,1512,0.5603907663888597,0.2241160837358379
1624,1288,0.6333286725484802,0.18321503351310828
1648,1240,0.6372010521637405,0.2935249715820927
1392,776,0.46517839457444315,0.2712779848745887
1272,784,0.5676785651367463,0.24607964046627173
1656,1288,0.548603258516177,0.2723587222947702
1720,1192,0.3438270775377418,0.2583144997278954
1944,1560,0.451359872560399,0.24676225979107508
1192,760,0.6053064028507908,0.26068598912662483
1416,1016,0.5004193619927623,0.29858776664249687
1288,896,0.49511029615650615,0.23022424275002185
1360,864,0.5183404086035286,0.2242583094543576
1192,872,0.42922837127893465,0.19892985356221285
1472,976,0.49355523888324065,0.20855599968506894
1144,888,0.48880095516124916,0.22851176027831407
1232,704,0.6581473530786279,0.2355702249613349
1480,1088,0.6077572457838463,0.28486251981135724
1312,824,0.6463452395669371,0.20826357908198384
1232,776,0.5444690956279421,0.26117718867243295
1624,1312,0.6649622719672389,0.16161207675804132
1320,800,0.523340381758764,0.20902472692760668
1712,1272,0.4888852656503738,0.26067262764903165
1280,856,0.32893142909909295,0.2682940198741635
1136,576,0.3762300809897511,0.27355709109478404
1176,696,0.325592329843815,0.16832095040292966
1352,840,0.5230875136050475,0.24647381064746005
1672,1488,0.6009260956337565,0.28807698941915594
1528,1056,0.5462368599569767,0.2750059947106404
1232,704,0.5666232382674143,0.2518665588720261
1384,1072,0.5950678883083735,0.2100643542899669
1440,896,0.4111693948412699,0.28333791843057116
952,584,0.3643582745346325,0.21250716957649898
1152,664,0.49797677741193536,0.2582394952115479
992,568,0.435151218029238,0.24715058655836245
1320,1048,0.654662195030684,0.20077835829643528
1392,968,0.7032260036982407,0.18766576240906294
1072,624,0.4445291336492499,0.261274887730542
1656,1264,0.5958787824354346,0.19363680877324105
1200,864,0.570311792695473,0.2669714305940706
1104,824,0.42562434561203155,0.2515203499020274
1368,992,0.5547373628403445,0.24000158975682706
1824,1632,0.6174926868967402,0.2676035811554923
1208,920,0.47804052480479653,0.2272486518332223
1392,1120,0.6130756609396635,0.25930211762869665
976,632,0.4596698589427469,0.22801758976561362
1003,413,0.5377283995707887,0.24149258665169626
928,496,0.5053818138072803,0.23628460265605028
1272,824,0.400803901963179,0.16582008407684998
1400,1032,0.512622568019456,0.23232270297217172
1144,952,0.5403945607449068,0.24710976720433375
1592,1080,0.4036568394806273,0.2056498738312232
1064,512,0.4691557996553885,0.19484476349579524
1408,839,0.4324528799086,0.24327331234583008
1576,1544,0.6449810776010778,0.15435639514884497
888,704,0.5326747452666573,0.13828054334060452
1088,656,0.4169275064087686,0.17665760953049747
668,408,0.5903478366220268,0.15232250738615846
968,552,0.4339975111496268,0.22727537210352153
1358,870,0.49339671453366246,0.2123577753787531
1104,680,0.45481982786720826,0.18583490408189235
1648,1176,0.5105621577109807,0.2005869468590488
1552,1144,0.298826717488596,0.1391219826485475
1136,744,0.6151294865970015,0.15846906293193855
1264,880,0.7595751786761886,0.11106857470866059
1360,1040,0.5038457934078605,0.2879453053793252
1136,912,0.4487056043692497,0.21991888706938317
1088,688,0.5510451348374509,0.19449561419540015
